,x0,y0,sigmax,sigmay,theta,phi,frequency
0,10.52782154083252,9.985435485839844,1.9672272205352783,0.004069443326443434,0.10028085112571716,1.9461323022842407,0.10061369836330414
1,12.571524620056152,7.56521463394165,2.126487970352173,2.120037794113159,0.5004645586013794,2.7220458984375,0.3917146325111389
2,7.246387481689453,10.820810317993164,3.3766396045684814,5.6496262550354,1.1878494024276733,4.43516731262207,0.06001709774136543
3,8.585040092468262,7.6921186447143555,3.284003257751465,1.9809049367904663,0.57139652967453,0.5813791155815125,0.2699357569217682
4,7.720467567443848,12.02698040008545,3.192721366882324,4.275394916534424,1.1658493280410767,3.675461530685425,0.08201832324266434
5,9.274290084838867,9.817866325378418,0.010761418379843235,1.1030299663543701,1.2103203535079956,3.994638442993164,0.5
6,9.836624145507812,8.989166259765625,1.3305034637451172,0.34025445580482483,2.2600245475769043,4.244969844818115,0.04925522208213806
7,11.56942367553711,7.1898040771484375,1.8897854089736938,2.3657143115997314,0.8663749694824219,0.2859305441379547,0.3700123429298401
8,8.722548484802246,8.214542388916016,3.192780017852783,4.869386196136475,1.9860485792160034,5.1273040771484375,0.05415885150432587
9,10.207865715026855,10.097167015075684,1.740399718284607,0.05194555222988129,2.6437721252441406,0.0,0.10194616764783859
10,9.700214385986328,12.258731842041016,2.621788501739502,2.8656837940216064,0.27570462226867676,2.9787251949310303,0.2176026701927185
11,7.351840019226074,11.335777282714844,2.0778653621673584,2.775787591934204,1.7441316843032837,6.2104010581970215,0.3978997766971588
12,7.564529895782471,7.48411226272583,2.9349143505096436,3.476858139038086,0.7263681888580322,2.316375255584717,0.15146183967590332
13,12.300371170043945,6.945750713348389,3.1890392303466797,3.45755672454834,0.6739096641540527,0.4841194748878479,0.1625070869922638
14,9.950331687927246,9.868396759033203,0.005562729202210903,1.4259060621261597,0.3831403851509094,0.0,0.5
15,9.975870132446289,9.87507438659668,1.4426532983779907,0.021083079278469086,2.834512233734131,1.5599561929702759,0.20781157910823822
16,10.449414253234863,13.059340476989746,2.1552062034606934,3.543736696243286,1.176924467086792,5.772256851196289,0.22979509830474854
17,12.223756790161133,10.243492126464844,2.4398422241210938,2.4234299659729004,2.590801477432251,1.8774200677871704,0.2825954258441925
18,7.878549098968506,11.352237701416016,2.6160061359405518,3.037891387939453,2.3625729084014893,3.5088818073272705,0.20184049010276794
19,8.632497787475586,8.70793628692627,1.5543313026428223,1.7261371612548828,1.611688256263733,0.9301246404647827,0.4701343774795532
20,12.100747108459473,7.877114772796631,2.895664691925049,2.692415237426758,2.9704010486602783,0.645317792892456,0.2706124782562256
21,8.941051483154297,6.921910285949707,2.1555330753326416,4.251566410064697,1.4155305624008179,2.1183230876922607,0.19926893711090088
22,9.559569358825684,8.725675582885742,0.6638782620429993,0.2570130228996277,2.0008280277252197,0.3414912223815918,0.5
23,10.429224967956543,10.561418533325195,3.0047643184661865,3.7440412044525146,2.2734291553497314,5.769625663757324,0.11622608453035355
24,9.518694877624512,10.131844520568848,0.35972917079925537,0.10023139417171478,1.5734789371490479,4.756606578826904,0.03991547226905823
25,7.2168684005737305,12.328269004821777,3.043367385864258,3.799175500869751,0.7435191869735718,2.0979976654052734,0.16403919458389282
26,10.359071731567383,8.728219032287598,4.025237560272217,3.7222938537597656,0.8118692636489868,0.0,0.11815867573022842
27,9.76103687286377,6.493863105773926,3.7633063793182373,4.222901344299316,2.2954063415527344,1.8913127183914185,0.10802078992128372
28,7.86508321762085,8.733366012573242,3.362490653991699,2.7801828384399414,0.20126844942569733,1.7069915533065796,0.2421705722808838
29,9.033949851989746,7.382940292358398,3.9492931365966797,5.9199395179748535,1.288572072982788,0.3411358892917633,0.1199617013335228
30,12.39151668548584,12.429122924804688,1.8900387287139893,2.3560755252838135,1.9244595766067505,6.2831854820251465,0.4257122874259949
31,10.91935920715332,7.233555793762207,3.5787241458892822,3.2844746112823486,0.2545735538005829,0.0,0.15004165470600128
32,8.636283874511719,9.32353401184082,2.7765581607818604,5.541723251342773,0.8387162089347839,4.762598514556885,0.0
33,7.189179420471191,8.867218971252441,1.839496374130249,2.316732168197632,2.0367729663848877,1.6180015802383423,0.40847542881965637
34,11.140142440795898,8.217456817626953,2.3039801120758057,3.3561789989471436,2.2506794929504395,0.0,0.21538911759853363
35,8.534965515136719,8.542259216308594,3.1083528995513916,5.599969863891602,2.45778226852417,3.3304781913757324,0.022962462157011032
36,9.56149959564209,11.4195556640625,2.9097888469696045,4.925563812255859,1.7602039575576782,5.183773040771484,0.11983853578567505
37,10.051767349243164,11.35888671875,4.423437118530273,3.57991623878479,2.837575674057007,3.0666847229003906,0.08023297786712646
38,11.409486770629883,8.479902267456055,2.36808443069458,3.1362228393554688,2.028062582015991,0.0,0.2880443036556244
39,8.6085786819458,8.778813362121582,3.441453456878662,4.031874656677246,0.34430602192878723,0.5964484214782715,0.08383280783891678
40,11.099926948547363,11.037508010864258,3.3812108039855957,3.4178874492645264,2.7913105487823486,0.0,0.14800842106342316
41,11.737449645996094,11.56204605102539,3.431156873703003,3.0002379417419434,2.858055830001831,0.0,0.18562549352645874
42,10.370041847229004,9.244230270385742,1.1702980995178223,0.04475806653499603,1.164656162261963,1.0804681777954102,0.0
43,10.059883117675781,7.503636360168457,2.33949875831604,4.397070407867432,1.9161248207092285,0.9282433986663818,0.231061190366745
44,11.851326942443848,8.55165958404541,2.999768018722534,2.8873260021209717,0.1306605339050293,6.2831854820251465,0.19109918177127838
45,8.660935401916504,10.458673477172852,2.6708641052246094,5.887616157531738,1.8552649021148682,1.7426140308380127,0.07977311313152313
46,7.587928295135498,12.030797004699707,3.4201362133026123,3.532893180847168,0.6114076972007751,3.6040713787078857,0.15538834035396576
47,7.584380626678467,12.00322151184082,2.1114563941955566,2.1008381843566895,0.4994485080242157,1.1204020977020264,0.3959156572818756
48,11.894152641296387,11.876510620117188,2.906456470489502,4.266761302947998,2.095364570617676,3.940945625305176,0.14573313295841217
49,11.30206298828125,8.749359130859375,2.5569252967834473,3.0434248447418213,2.02366304397583,0.0,0.28514933586120605
50,10.667351722717285,11.144780158996582,1.9582877159118652,4.218722343444824,1.4446033239364624,5.114866256713867,0.29349368810653687
51,12.638219833374023,13.254596710205078,2.992511510848999,5.300293922424316,1.4410462379455566,3.2604804039001465,0.17060604691505432
52,9.520666122436523,6.374917030334473,3.451521396636963,5.340986251831055,1.6659703254699707,0.36944475769996643,0.13208606839179993
53,8.758289337158203,10.863306999206543,2.9558699131011963,1.3611819744110107,2.1460230350494385,5.20159912109375,0.40740376710891724
54,7.64115571975708,7.377756595611572,1.9923614263534546,3.06626558303833,1.9639222621917725,4.1305060386657715,0.27837398648262024
55,5.5586748123168945,9.080787658691406,2.1722512245178223,3.6004550457000732,1.5109740495681763,2.1329281330108643,0.21675041317939758
56,9.698355674743652,12.359310150146484,2.4212167263031006,1.7746776342391968,0.9893417358398438,6.2831854820251465,0.25335755944252014
57,8.439757347106934,11.769816398620605,2.9581549167633057,2.874580144882202,2.974752187728882,4.243546962738037,0.2659674286842346
58,7.117600440979004,9.089086532592773,1.8780931234359741,2.4437777996063232,2.0320992469787598,3.1007893085479736,0.4061427414417267
59,8.604536056518555,11.893898010253906,3.57218861579895,4.020110607147217,0.8171904683113098,5.386433124542236,0.11429288983345032
60,9.741971015930176,12.93221664428711,2.2942726612091064,3.7095937728881836,1.187570571899414,4.218594551086426,0.2221331000328064
61,7.65015983581543,7.89857292175293,2.7299110889434814,2.6599934101104736,0.7278816103935242,0.0,0.18567803502082825
62,9.105380058288574,7.661465167999268,3.3967809677124023,5.364837169647217,1.7509900331497192,0.0,0.12802043557167053
63,9.969523429870605,10.01656436920166,0.002686615101993084,1.563245415687561,1.9690017700195312,0.0,0.5
64,9.961451530456543,9.881925582885742,1.5495545864105225,0.024283064529299736,2.825688362121582,4.709959030151367,0.2355421930551529
65,7.815381050109863,9.013954162597656,2.481112241744995,2.3417887687683105,1.144653558731079,0.0,0.3750443160533905
66,12.019935607910156,12.026803970336914,2.545325756072998,3.552712917327881,2.2762813568115234,1.0200146436691284,0.20435279607772827
67,7.227315425872803,7.354274749755859,2.270751714706421,2.855400323867798,2.567702531814575,3.259950876235962,0.23705530166625977
68,8.616364479064941,9.500288009643555,2.461325168609619,0.658012866973877,0.0,0.0,0.38110417127609253
69,10.26594352722168,8.92229175567627,2.837592363357544,5.358479976654053,1.8679994344711304,2.23234486579895,0.10384492576122284
70,11.12393856048584,8.3641357421875,2.156306028366089,2.200260877609253,2.2835254669189453,2.0106186866760254,0.4039904773235321
71,10.44076919555664,12.345122337341309,4.003864765167236,3.386939287185669,0.2635636031627655,5.111652374267578,0.13996033370494843
72,10.241710662841797,13.132512092590332,2.358633518218994,3.780669689178467,1.186334490776062,3.3156487941741943,0.22383442521095276
73,12.514060020446777,9.89920425415039,2.665001392364502,2.900085687637329,2.587489128112793,2.4340767860412598,0.2638663053512573
74,10.174065589904785,10.185876846313477,3.6626603603363037,3.251981496810913,0.15888382494449615,6.096181392669678,0.16201889514923096
75,12.231344223022461,12.182900428771973,2.9710395336151123,2.803337335586548,3.0047543048858643,0.0,0.26996731758117676
76,7.900330543518066,9.161625862121582,2.9250845909118652,4.264690399169922,1.1337252855300903,1.2255216836929321,0.18216611444950104
77,10.551283836364746,10.384915351867676,1.124813199043274,0.11104943603277206,2.624055862426758,3.3698573112487793,0.5
78,7.797237873077393,11.037408828735352,2.5821919441223145,3.300499200820923,1.6697617769241333,0.0,0.24136380851268768
79,6.71065616607666,11.082094192504883,3.289742946624756,3.5881245136260986,2.8615708351135254,3.3705320358276367,0.11913636326789856
80,9.872916221618652,12.91340446472168,2.224797487258911,2.0954065322875977,2.0575602054595947,4.690659046173096,0.27903640270233154
81,11.236845970153809,7.926424503326416,2.1357433795928955,2.348708391189575,1.6444729566574097,3.1292507648468018,0.29291561245918274
82,9.95495891571045,10.204163551330566,2.174530029296875,3.299027681350708,1.0234516859054565,3.4638991355895996,0.20834419131278992
83,7.691832542419434,11.90333080291748,2.163449764251709,1.951064944267273,0.48637646436691284,4.147618293762207,0.3695843517780304
84,11.318342208862305,9.146098136901855,3.235877275466919,2.387974977493286,1.482630968093872,3.300753355026245,0.10414586961269379
85,11.563433647155762,11.662182807922363,2.8000688552856445,3.311461925506592,0.6895034909248352,5.673388481140137,0.16179810464382172
86,7.557327747344971,8.988694190979004,2.8766305446624756,2.368358612060547,1.2242482900619507,0.0,0.2719656825065613
87,7.582365989685059,11.437246322631836,2.86122989654541,2.9973697662353516,0.20414894819259644,0.0,0.26757198572158813
88,7.452997207641602,7.853908061981201,1.9309237003326416,2.4514105319976807,1.9233429431915283,3.264495611190796,0.41760656237602234
89,7.832054615020752,11.639328956604004,2.781999111175537,2.7528576850891113,2.0306966304779053,5.28359842300415,0.3012244999408722
90,10.14875316619873,11.885405540466309,3.188688039779663,0.2621157765388489,1.00228750705719,4.733201503753662,0.08069804310798645
91,9.876717567443848,9.150650024414062,1.6962281465530396,0.2392895370721817,0.6597415804862976,4.874373435974121,0.33938729763031006
92,10.046781539916992,9.685347557067871,4.000796318054199,4.714268684387207,0.31303566694259644,2.1012988090515137,0.0640900582075119
93,9.356221199035645,8.907225608825684,3.551114559173584,1.1769176721572876,0.8881027102470398,0.0,0.39966273307800293
94,11.002259254455566,13.020577430725098,2.6497013568878174,3.2991557121276855,0.9106737375259399,3.8399384021759033,0.239863321185112
95,10.586108207702637,10.356661796569824,0.8809800744056702,0.25797832012176514,0.6009814739227295,1.6794229745864868,0.01779358461499214
96,7.677234172821045,12.426168441772461,2.1914286613464355,1.978602409362793,0.45145341753959656,0.006135344505310059,0.39668092131614685
97,8.41729736328125,8.786749839782715,1.5788331031799316,1.9533281326293945,2.4164302349090576,4.575255870819092,0.36975976824760437
98,10.51234245300293,7.773573398590088,3.383096218109131,2.4600720405578613,2.9079573154449463,3.425340414047241,0.08795471489429474
99,10.499504089355469,11.434982299804688,2.5651631355285645,4.872969627380371,1.9078359603881836,5.692213535308838,0.19807158410549164
100,9.311820030212402,11.368751525878906,3.9057364463806152,4.622075080871582,2.3006417751312256,5.075976848602295,0.10798227787017822
101,10.833081245422363,8.018782615661621,2.588474750518799,3.6740660667419434,1.4475793838500977,0.0,0.290111243724823
102,11.339945793151855,11.46873950958252,2.2491250038146973,2.6152262687683105,2.5587117671966553,2.2221367359161377,0.19334396719932556
103,9.074584007263184,11.397099494934082,1.8406188488006592,1.912358045578003,2.7237532138824463,5.638355731964111,0.39518433809280396
104,7.267786502838135,11.360674858093262,2.7172048091888428,2.62562894821167,0.5706242918968201,1.7042269706726074,0.24962928891181946
105,7.939094066619873,10.857172012329102,3.039339542388916,3.0505497455596924,2.5674450397491455,6.2831854820251465,0.18864582479000092
106,12.053464889526367,10.354740142822266,1.8720197677612305,2.6857879161834717,1.6967413425445557,5.03890323638916,0.34175944328308105
107,7.88059139251709,9.819210052490234,4.4159369468688965,2.115891695022583,0.16563323140144348,4.616877555847168,0.0
108,11.510834693908691,7.605210781097412,1.7495126724243164,2.6403181552886963,1.128394603729248,4.538127422332764,0.3710256516933441
109,9.594995498657227,10.041985511779785,0.4798937439918518,0.002904455177485943,3.1415927410125732,0.0,0.5
110,8.680670738220215,6.850398063659668,2.871889114379883,2.871793508529663,2.989375591278076,0.0,0.25413641333580017
111,7.437262535095215,8.36484432220459,2.5727226734161377,2.01607084274292,1.46742582321167,1.6400784254074097,0.3508985638618469
112,7.6553568840026855,8.377763748168945,2.8261489868164062,2.5542640686035156,0.12830810248851776,0.0,0.19047248363494873
113,10.048433303833008,11.221109390258789,2.328603744506836,4.370298862457275,1.4131348133087158,3.853159189224243,0.22658304870128632
114,9.967780113220215,10.11524486541748,1.6313077211380005,0.2748969793319702,0.6981406211853027,1.574500560760498,0.007716072257608175
115,10.099447250366211,11.687734603881836,2.4354937076568604,5.2437543869018555,1.721665859222412,1.9790788888931274,0.23390677571296692
116,7.693418502807617,7.40663480758667,2.6759190559387207,3.3390159606933594,2.388207197189331,2.7432637214660645,0.19162845611572266
117,7.893685340881348,11.324732780456543,2.407789707183838,2.0688774585723877,0.14422179758548737,0.0,0.3777855336666107
118,10.738773345947266,8.082301139831543,2.3971757888793945,1.8926340341567993,2.2883377075195312,3.2227749824523926,0.4029619097709656
119,10.890891075134277,8.954656600952148,1.8440195322036743,2.220409631729126,1.2426029443740845,5.325526237487793,0.3823223114013672
120,12.150274276733398,11.409266471862793,1.7203630208969116,1.5851889848709106,2.5868260860443115,2.3849921226501465,0.4120105504989624
121,11.681638717651367,11.423572540283203,2.2948269844055176,2.4013354778289795,1.416911244392395,3.1943070888519287,0.406213641166687
122,6.529662609100342,9.136849403381348,2.1550159454345703,3.5961880683898926,1.5000859498977661,0.0,0.21706199645996094
123,11.363991737365723,8.191250801086426,2.7108943462371826,3.318570137023926,0.9061394333839417,0.5163783431053162,0.23603388667106628
124,9.73863410949707,8.999585151672363,2.6715033054351807,3.083031415939331,0.2565467655658722,2.138576030731201,0.22926905751228333
125,10.257033348083496,10.783902168273926,2.1634628772735596,4.601787090301514,1.4342215061187744,5.620112419128418,0.2050759345293045
126,7.306776523590088,9.179100036621094,3.038785219192505,4.440894603729248,1.1211533546447754,6.2831854820251465,0.18196232616901398
127,9.976850509643555,10.370413780212402,0.7660189867019653,0.024459056556224823,1.2800287008285522,5.115250110626221,0.1968487799167633
128,7.930490493774414,8.061208724975586,2.111234664916992,2.421211004257202,1.691871166229248,0.0,0.3546088635921478
129,10.428060531616211,9.24867057800293,1.3137383460998535,0.07574170082807541,2.4102025032043457,3.793736696243286,0.17539434134960175
130,10.490346908569336,9.841893196105957,0.10758120566606522,0.1432419866323471,0.0,3.128410577774048,0.4947822690010071
131,7.09221887588501,9.999755859375,1.4257100820541382,1.9231572151184082,1.3216960430145264,4.3808488845825195,0.3835313618183136
132,10.23271369934082,9.559879302978516,0.011548396199941635,0.7319517731666565,0.33803027868270874,3.5260391235351562,0.5
133,8.064390182495117,9.420307159423828,0.895093560218811,2.166067361831665,1.5439265966415405,5.858101844787598,0.47490209341049194
134,9.789374351501465,10.83692741394043,1.0193421840667725,1.0904653072357178,3.1415927410125732,1.8674490451812744,0.07367634028196335
135,9.65095043182373,9.908756256103516,1.2678457498550415,0.008542359806597233,3.1415927410125732,4.292034644155441e-18,0.20884400606155396
136,11.200798034667969,11.650970458984375,1.7869949340820312,2.5688624382019043,1.4315048456192017,6.2386369705200195,0.3890083432197571
137,10.279268264770508,6.765002727508545,2.8071391582489014,6.059387683868408,1.7418651580810547,2.448101043701172,0.1440526694059372
138,12.28520679473877,7.41409158706665,1.981175184249878,1.884407639503479,0.4549869894981384,6.2831854820251465,0.4010501503944397
139,8.383360862731934,11.891410827636719,2.9392120838165283,2.7859573364257812,2.9711523056030273,5.236087799072266,0.26995810866355896
140,10.46607494354248,10.458952903747559,0.10982732474803925,0.16027577221393585,0.4552175998687744,1.5978530645370483,0.023618821054697037
141,10.322538375854492,10.090423583984375,1.3659566640853882,0.0357842743396759,1.7871463298797607,4.2581562995910645,0.20527751743793488
142,11.626188278198242,8.322163581848145,2.1259167194366455,2.9976625442504883,1.6822713613510132,2.3283886909484863,0.31358128786087036
143,18.784061431884766,8.649086952209473,3.7336158752441406,8.866469383239746,1.5127811431884766,4.98160457611084,0.032041095197200775
144,7.858850002288818,7.1582512855529785,2.6660807132720947,4.318678855895996,2.0889792442321777,3.8632404804229736,0.16346392035484314
145,10.905240058898926,7.528566837310791,2.551140308380127,2.2254390716552734,1.6541674137115479,1.3543990850448608,0.27431225776672363
146,11.663810729980469,10.865147590637207,2.6939358711242676,2.6280786991119385,0.5914463996887207,1.9725605249404907,0.2589133083820343
147,12.393453598022461,7.452178478240967,1.9465594291687012,2.0426039695739746,0.46631383895874023,5.5135931968688965,0.3856673538684845
148,8.858078956604004,7.108301639556885,3.4113991260528564,3.9523277282714844,0.8254950046539307,0.0,0.12001093477010727
149,8.216245651245117,8.015996932983398,2.6638526916503906,4.1928300857543945,2.153942584991455,2.660759210586548,0.14914390444755554
150,8.188898086547852,7.9081573486328125,2.3460962772369385,3.8656206130981445,1.4807655811309814,3.3232455253601074,0.2064821869134903
151,11.114973068237305,11.662096977233887,2.159278392791748,1.8812328577041626,1.455061912536621,4.145576477050781,0.3427651822566986
152,9.220355987548828,8.034838676452637,3.604361057281494,5.129298210144043,1.2879639863967896,3.9544992446899414,0.12062986940145493
153,9.278281211853027,8.831233024597168,3.3054006099700928,5.138213157653809,1.9707989692687988,5.394598484039307,0.06828093528747559
154,8.952919960021973,10.475668907165527,3.5562875270843506,5.743395805358887,1.1586953401565552,1.4640082120895386,0.059961527585983276
155,10.073325157165527,10.068363189697266,0.004094916395843029,1.2073696851730347,1.2918086051940918,3.1017978191375732,0.5
156,9.272431373596191,11.598418235778809,4.274475574493408,4.29764461517334,0.8142568469047546,1.2826683521270752,0.09830112755298615
157,7.651562690734863,11.908045768737793,1.9467917680740356,1.8906750679016113,0.45091742277145386,3.9701297283172607,0.38652342557907104
158,11.291479110717773,12.190130233764648,2.997952461242676,6.226390361785889,1.284313440322876,2.302100419998169,0.11005851626396179
159,11.135289192199707,7.752638816833496,2.2095189094543457,3.0839719772338867,2.256246328353882,2.1486384868621826,0.2063102275133133
160,9.999452590942383,7.000891208648682,2.3320810794830322,4.421370029449463,1.72039794921875,1.5418941974639893,0.23387372493743896
161,11.852664947509766,7.131123065948486,1.6194332838058472,2.2148029804229736,0.8540453910827637,0.5863364934921265,0.39937856793403625
162,8.009552955627441,8.908636093139648,5.532503128051758,3.298978805541992,2.9891531467437744,2.892246961593628,0.07402853667736053
163,10.093375205993652,9.886055946350098,1.1043272018432617,0.008639814332127571,1.943396806716919,4.927258491516113,0.0
164,8.611490249633789,7.595232009887695,2.5724432468414307,2.488807201385498,2.773469924926758,0.0,0.11687612533569336
165,8.742851257324219,7.694546699523926,2.9773213863372803,2.3271422386169434,0.5976387858390808,3.759445905685425,0.26809069514274597
166,11.466102600097656,8.983914375305176,3.113291025161743,5.60287618637085,1.8604662418365479,1.7571473121643066,0.09182967245578766
167,7.7735595703125,13.0010347366333,2.641676902770996,4.351077556610107,1.4307695627212524,3.76884388923645,0.1642843633890152
168,10.114225387573242,10.837905883789062,3.0909411907196045,3.8808932304382324,2.277585983276367,0.667590856552124,0.11498283594846725
169,12.871415138244629,11.9892578125,2.106492519378662,2.3476521968841553,1.6167166233062744,6.2831854820251465,0.2564491033554077
170,9.886027336120605,9.588193893432617,1.1460528373718262,0.00694382656365633,1.4107775688171387,3.439452648162842,0.0
171,9.25611686706543,12.132028579711914,2.858484983444214,3.7449135780334473,1.7011131048202515,3.720583915710449,0.11210320889949799
172,9.459636688232422,9.872121810913086,1.9952664375305176,0.07192371785640717,0.2083524912595749,0.0,0.45317205786705017
173,12.372568130493164,13.041241645812988,2.122307300567627,2.4846043586730957,2.329345464706421,0.7043736577033997,0.29942086338996887
174,7.814161777496338,9.431336402893066,1.636331558227539,1.3669294118881226,1.5480799674987793,3.068293809890747,0.47205591201782227
175,11.318922996520996,9.592941284179688,3.8446266651153564,4.233254432678223,2.335117816925049,3.4997353553771973,0.05211271345615387
176,9.326066970825195,12.173234939575195,2.8725786209106445,5.178648471832275,1.7307637929916382,3.53389835357666,0.15890264511108398
177,7.653625011444092,10.082069396972656,3.1325883865356445,4.2325663566589355,0.7086479663848877,3.1051383018493652,0.0
178,10.705964088439941,11.197230339050293,3.205083131790161,3.5517067909240723,2.8391520977020264,0.9015305042266846,0.10577303916215897
179,12.654964447021484,11.341584205627441,3.065150737762451,2.9649112224578857,2.9631459712982178,4.387852191925049,0.20013709366321564
180,9.7239990234375,10.079846382141113,1.1642203330993652,0.005631626583635807,3.1415927410125732,1.8831425905227661,0.0
181,10.312116622924805,11.116523742675781,1.072930932044983,0.13857972621917725,1.7771861553192139,4.899765491485596,0.4899175465106964
182,9.863946914672852,8.362787246704102,2.6832704544067383,2.9251930713653564,0.26454487442970276,5.116349220275879,0.22044670581817627
183,10.051082611083984,7.37612771987915,2.662388563156128,2.870349168777466,0.2898843288421631,5.217031478881836,0.21375501155853271
184,10.193463325500488,10.245755195617676,0.8542823195457458,0.0418023057281971,3.1279919147491455,4.901515483856201,0.2974937856197357
185,11.205275535583496,7.585111618041992,2.7315022945404053,3.05461049079895,1.2367042303085327,2.5411276817321777,0.2631615102291107
186,9.759425163269043,9.3775053024292,1.2747901678085327,0.11656899005174637,1.1921374797821045,3.682109832763672,0.2478560507297516
187,10.753401756286621,8.877410888671875,2.2646796703338623,3.734910488128662,1.504372239112854,4.3297529220581055,0.20151108503341675
188,9.773345947265625,8.005206108093262,2.046241283416748,2.20430326461792,2.297867774963379,3.172748565673828,0.2663859724998474
189,11.658841133117676,7.551548004150391,2.9473862648010254,3.228388786315918,1.2262648344039917,1.9127180576324463,0.269853413105011
190,9.925285339355469,11.716471672058105,3.525961399078369,5.235316753387451,1.6302759647369385,0.6992132067680359,0.13060209155082703
191,9.918177604675293,7.127650260925293,2.701749324798584,5.331368446350098,1.749271273612976,0.6217901110649109,0.15202921628952026
192,11.733627319335938,8.886686325073242,1.9712380170822144,2.445510149002075,2.011326551437378,3.533228635787964,0.3797890245914459
193,7.791395664215088,11.555615425109863,4.4361958503723145,2.3621370792388916,2.9827325344085693,3.0377423763275146,0.22029460966587067
194,10.685914993286133,11.481616973876953,2.696596622467041,5.310588359832764,1.715108036994934,3.232071876525879,0.22210665047168732
195,8.791986465454102,7.829843997955322,2.1460556983947754,1.5928915739059448,0.4479767382144928,1.6188970804214478,0.38888534903526306
196,10.941147804260254,11.02127742767334,2.147451639175415,2.1614890098571777,1.1741158962249756,0.0,0.3731963634490967
197,9.880520820617676,8.701935768127441,3.4012343883514404,3.7637269496917725,1.6077061891555786,0.0,0.10777214914560318
198,11.372089385986328,8.569684028625488,2.3271148204803467,2.7758140563964844,2.038027286529541,1.3554272651672363,0.2942579388618469
199,8.069711685180664,9.1399564743042,3.2303662300109863,4.511847019195557,1.144896388053894,5.896987438201904,0.17809449136257172
